accepted_taxon_key,search_species,gbif_species,status,match_type,rank,confidence,genus,family,order,source
1891473,Evergestis extimalis,Evergestis extimalis,ACCEPTED,EXACT,SPECIES,99,Evergestis,Crambidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1891493,Evergestis pallidata,Evergestis pallidata,ACCEPTED,EXACT,SPECIES,99,Evergestis,Crambidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1891494,Evergestis limbata,Evergestis limbata,ACCEPTED,EXACT,SPECIES,99,Evergestis,Crambidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1892242,Ecpyrrhorrhoe rubiginalis Hb.,Ecpyrrhorrhoe rubiginalis,ACCEPTED,EXACT,SPECIES,99,Ecpyrrhorrhoe,Crambidae,Lepidoptera,denmark_Dec2022
1939428,Coptotriche heinemanni,Tischeria heinemanni,SYNONYM,EXACT,SPECIES,99,Tischeria,Tischeriidae,Lepidoptera,uksi_09May2022
1939432,Tischeria ekebladella,Tischeria ekebladella,ACCEPTED,EXACT,SPECIES,99,Tischeria,Tischeriidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1939435,Coptotriche angusticollella,Tischeria angusticolella,SYNONYM,EXACT,SPECIES,99,Tischeria,Tischeriidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1939449,Tischeria dodonaea,Tischeria dodonaea,ACCEPTED,EXACT,SPECIES,99,Tischeria,Tischeriidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1939458,Coptotriche gaunacella,Tischeria gaunacella,SYNONYM,EXACT,SPECIES,99,Tischeria,Tischeriidae,Lepidoptera,uksi_09May2022
1939658,Micropterix tunbergella,Micropterix tunbergella,ACCEPTED,EXACT,SPECIES,99,Micropterix,Micropterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1939677,Micropterix calthella,Micropterix calthella,ACCEPTED,EXACT,SPECIES,99,Micropterix,Micropterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1939678,Micropterix osthelderi Heath,Micropterix osthelderi,ACCEPTED,EXACT,SPECIES,99,Micropterix,Micropterigidae,Lepidoptera,denmark_Dec2022
1939680,Micropterix mansuetella,Micropterix mansuetella,ACCEPTED,EXACT,SPECIES,99,Micropterix,Micropterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1939688,Micropterix aureatella,Micropterix aureatella,ACCEPTED,EXACT,SPECIES,99,Micropterix,Micropterigidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1939717,Micropterix schaefferi Heath,Micropterix schaefferi,ACCEPTED,EXACT,SPECIES,99,Micropterix,Micropterigidae,Lepidoptera,denmark_Dec2022
1939879,Paranthrene tabaniformis,Paranthrene tabaniformis,ACCEPTED,EXACT,SPECIES,99,Paranthrene,Sesiidae,Lepidoptera,uksi_09May2022
1940158,Pyropteron chrysidiformis,Pyropteron chrysidiformis,ACCEPTED,EXACT,SPECIES,99,Pyropteron,Sesiidae,Lepidoptera,uksi_09May2022
1940510,Synanthedon formicaeformis,Synanthedon formicaeformis,ACCEPTED,EXACT,SPECIES,99,Synanthedon,Sesiidae,Lepidoptera,uksi_09May2022
1940575,Synanthedon tipuliformis,Synanthedon tipuliformis,ACCEPTED,EXACT,SPECIES,99,Synanthedon,Sesiidae,Lepidoptera,uksi_09May2022
1940598,Synanthedon flaviventris,Synanthedon flaviventris,ACCEPTED,EXACT,SPECIES,99,Synanthedon,Sesiidae,Lepidoptera,uksi_09May2022
1940639,Synanthedon scoliaeformis,Synanthedon scoliaeformis,ACCEPTED,EXACT,SPECIES,99,Synanthedon,Sesiidae,Lepidoptera,uksi_09May2022
1940644,Synanthedon vespiformis,Synanthedon vespiformis,ACCEPTED,EXACT,SPECIES,98,Synanthedon,Sesiidae,Lepidoptera,uksi_09May2022
1940717,Synanthedon andrenaeformis,Synanthedon andrenaeformis,ACCEPTED,EXACT,SPECIES,98,Synanthedon,Sesiidae,Lepidoptera,uksi_09May2022
1940744,Synanthedon culiciformis,Synanthedon culiciformis,ACCEPTED,EXACT,SPECIES,99,Synanthedon,Sesiidae,Lepidoptera,uksi_09May2022
1940768,Synanthedon spheciformis,Synanthedon spheciformis,ACCEPTED,EXACT,SPECIES,99,Synanthedon,Sesiidae,Lepidoptera,uksi_09May2022
1940807,Pennisetia hylaeiformis,Pennisetia hylaeiformis,ACCEPTED,EXACT,SPECIES,99,Pennisetia,Sesiidae,Lepidoptera,uksi_09May2022
1940838,Bembecia ichneumoniformis,Bembecia ichneumoniformis,ACCEPTED,EXACT,SPECIES,99,Bembecia,Sesiidae,Lepidoptera,uksi_09May2022
1941864,Paysandisia archon,Paysandisia archon,ACCEPTED,EXACT,SPECIES,99,Paysandisia,Castniidae,Lepidoptera,uksi_09May2022
1951557,Cilix glaucata,Cilix glaucata,ACCEPTED,EXACT,SPECIES,99,Cilix,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1951649,Tetheella fluctuosa,Tetheella fluctuosa,ACCEPTED,EXACT,SPECIES,99,Tetheella,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1951713,Polyploca ridens,Polyploca ridens,ACCEPTED,EXACT,SPECIES,99,Polyploca,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1952014,Falcaria lacertinaria,Falcaria lacertinaria,ACCEPTED,EXACT,SPECIES,99,Falcaria,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1952062,Habrosyne pyritoides,Habrosyne pyritoides,ACCEPTED,EXACT,SPECIES,99,Habrosyne,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1952130,Cymatophorina diluta,Cymatophorina diluta,ACCEPTED,EXACT,SPECIES,98,Cymatophorina,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1952229,Achlya flavicornis,Achlya flavicornis,ACCEPTED,EXACT,SPECIES,99,Achlya,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1952449,Sabra harpagula,Sabra harpagula,ACCEPTED,EXACT,SPECIES,99,Sabra,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1952532,Ochropacha duplaris,Ochropacha duplaris,ACCEPTED,EXACT,SPECIES,99,Ochropacha,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1952806,Watsonalla binaria,Watsonalla binaria,ACCEPTED,EXACT,SPECIES,99,Watsonalla,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1952812,Watsonalla cultraria,Watsonalla cultraria,ACCEPTED,EXACT,SPECIES,99,Watsonalla,Drepanidae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1954563,Pseudopanthera macularia,Pseudopanthera macularia,ACCEPTED,EXACT,SPECIES,99,Pseudopanthera,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1955694,Rhodometra sacraria,Rhodometra sacraria,ACCEPTED,EXACT,SPECIES,99,Rhodometra,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1956440,Ematurga atomaria,Ematurga atomaria,ACCEPTED,EXACT,SPECIES,99,Ematurga,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1956524,Melanthia procellata,Melanthia procellata,ACCEPTED,EXACT,SPECIES,99,Melanthia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1956599,Erannis defoliaria,Erannis defoliaria,ACCEPTED,EXACT,SPECIES,99,Erannis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957266,Larentia clavaria,Larentia clavaria,ACCEPTED,EXACT,SPECIES,99,Larentia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957300,Thetidia smaragdaria,Thetidia smaragdaria,ACCEPTED,EXACT,SPECIES,99,Thetidia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957565,Peribatodes ilicaria,Peribatodes ilicaria,ACCEPTED,EXACT,SPECIES,99,Peribatodes,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957570,Peribatodes secundaria,Peribatodes secundaria,ACCEPTED,EXACT,SPECIES,98,Peribatodes,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957572,Peribatodes rhomboidaria,Peribatodes rhomboidaria,ACCEPTED,EXACT,SPECIES,99,Peribatodes,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957611,Peribatodes umbraria,Peribatodes umbraria,ACCEPTED,EXACT,SPECIES,99,Peribatodes,Geometridae,Lepidoptera,uksi_09May2022
1957632,Scotopteryx mucronata,Scotopteryx mucronata,ACCEPTED,EXACT,SPECIES,99,Scotopteryx,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957706,Scotopteryx moeniata,Scotopteryx moeniata,ACCEPTED,EXACT,SPECIES,99,Scotopteryx,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957718,Scotopteryx bipunctaria,Scotopteryx bipunctaria,ACCEPTED,EXACT,SPECIES,99,Scotopteryx,Geometridae,Lepidoptera,uksi_09May2022
1957746,Scotopteryx luridata,Scotopteryx luridata,ACCEPTED,EXACT,SPECIES,98,Scotopteryx,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957791,Scotopteryx coarctaria D.& S.,Scotopteryx coarctaria,ACCEPTED,EXACT,SPECIES,99,Scotopteryx,Geometridae,Lepidoptera,denmark_Dec2022
1957816,Scotopteryx chenopodiata,Scotopteryx chenopodiata,ACCEPTED,EXACT,SPECIES,99,Scotopteryx,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957845,Ennomos alniaria,Ennomos alniaria,ACCEPTED,EXACT,SPECIES,98,Ennomos,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957852,Ennomos quercinaria,Ennomos quercinaria,ACCEPTED,EXACT,SPECIES,98,Ennomos,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957854,Ennomos autumnaria,Ennomos autumnaria,ACCEPTED,EXACT,SPECIES,98,Ennomos,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1957870,Ennomos subsignaria,Ennomos subsignaria,ACCEPTED,EXACT,SPECIES,99,Ennomos,Geometridae,Lepidoptera,uksi_09May2022
1958024,Parectropis similaria,Parectropis similaria,ACCEPTED,EXACT,SPECIES,98,Parectropis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1958065,Odontognophos dumetata,Odontognophos dumetata,ACCEPTED,EXACT,SPECIES,99,Odontognophos,Geometridae,Lepidoptera,uksi_09May2022
1958323,Ourapteryx sambucaria,Ourapteryx sambucaria,ACCEPTED,EXACT,SPECIES,99,Ourapteryx,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1958526,Narraga fasciolaria Hufn.,Narraga fasciolaria,ACCEPTED,EXACT,SPECIES,99,Narraga,Geometridae,Lepidoptera,denmark_Dec2022
1959383,Philereme vetulata,Philereme vetulata,ACCEPTED,EXACT,SPECIES,99,Philereme,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1959395,Philereme transversata,Philereme transversata,ACCEPTED,EXACT,SPECIES,99,Philereme,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1959467,Dyscia fagaria,Dyscia fagaria,ACCEPTED,EXACT,SPECIES,99,Dyscia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1959682,Lythria purpuraria,Lythria purpuraria,ACCEPTED,EXACT,SPECIES,98,Lythria,Geometridae,Lepidoptera,uksi_09May2022
1959735,Lythria cruentaria Hufn.,Lythria cruentaria,ACCEPTED,EXACT,SPECIES,98,Lythria,Geometridae,Lepidoptera,denmark_Dec2022 denmark_Dec2022
1959914,Plagodis dolabraria,Plagodis dolabraria,ACCEPTED,EXACT,SPECIES,99,Plagodis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1959919,Plagodis pulveraria,Plagodis pulveraria,ACCEPTED,EXACT,SPECIES,99,Plagodis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1960617,Opisthograptis luteolata,Opisthograptis luteolata,ACCEPTED,EXACT,SPECIES,98,Opisthograptis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1961013,Phaiogramma etruscaria Zell.,Chlorissa etruscaria,SYNONYM,EXACT,SPECIES,99,Chlorissa,Geometridae,Lepidoptera,denmark_Dec2022
1961037,Chlorissa cloraria,Chlorissa cloraria,ACCEPTED,EXACT,SPECIES,99,Chlorissa,Geometridae,Lepidoptera,uksi_09May2022
1961040,Chlorissa viridata,Chlorissa viridata,ACCEPTED,EXACT,SPECIES,99,Chlorissa,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1961068,Apocheima hispidaria,Apocheima hispidaria,ACCEPTED,EXACT,SPECIES,99,Apocheima,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962204,Selenia dentaria,Selenia dentaria,ACCEPTED,EXACT,SPECIES,99,Selenia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962265,Selenia tetralunaria,Selenia tetralunaria,ACCEPTED,EXACT,SPECIES,99,Selenia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962268,Selenia lunularia,Selenia lunularia,ACCEPTED,EXACT,SPECIES,99,Selenia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962434,Dysstroma truncata,Dysstroma truncata,ACCEPTED,EXACT,SPECIES,98,Dysstroma,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962516,Dysstroma citrata,Dysstroma citrata,ACCEPTED,EXACT,SPECIES,99,Dysstroma,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962584,Tephronia sepiaria,Tephronia sepiaria,ACCEPTED,EXACT,SPECIES,98,Tephronia,Geometridae,Lepidoptera,uksi_09May2022
1962636,Ligdia adustata,Ligdia adustata,ACCEPTED,EXACT,SPECIES,98,Ligdia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962860,Apeira syringaria,Apeira syringaria,ACCEPTED,EXACT,SPECIES,99,Apeira,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962972,Chesias rufata,Chesias rufata,ACCEPTED,EXACT,SPECIES,99,Chesias,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1962990,Chesias legatella,Chesias legatella,ACCEPTED,EXACT,SPECIES,99,Chesias,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1963011,Orthonama vittata,Orthonama vittata,ACCEPTED,EXACT,SPECIES,99,Orthonama,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1963168,Microloxia herbaria,Microloxia herbaria,ACCEPTED,EXACT,SPECIES,99,Microloxia,Geometridae,Lepidoptera,uksi_09May2022
1963306,Thalera fimbrialis,Thalera fimbrialis,ACCEPTED,EXACT,SPECIES,99,Thalera,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1963446,Chloroclysta siterata,Chloroclysta siterata,ACCEPTED,EXACT,SPECIES,99,Chloroclysta,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1963463,Chloroclysta miata,Chloroclysta miata,ACCEPTED,EXACT,SPECIES,99,Chloroclysta,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1963892,Hypagyrtis unipunctata,Hypagyrtis unipunctata,ACCEPTED,EXACT,SPECIES,99,Hypagyrtis,Geometridae,Lepidoptera,uksi_09May2022
1964158,Pseudocoremia suavis,Pseudocoremia suavis,ACCEPTED,EXACT,SPECIES,99,Pseudocoremia,Geometridae,Lepidoptera,uksi_09May2022
1964191,Catarhoe rubidata,Catarhoe rubidata,ACCEPTED,EXACT,SPECIES,99,Catarhoe,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1964195,Catarhoe cuculata,Catarhoe cuculata,ACCEPTED,EXACT,SPECIES,99,Catarhoe,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1964437,Lithostege farinata Hufn.,Lithostege farinata,ACCEPTED,EXACT,SPECIES,99,Lithostege,Geometridae,Lepidoptera,denmark_Dec2022
1964471,Lithostege griseata,Lithostege griseata,ACCEPTED,EXACT,SPECIES,99,Lithostege,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1964637,Epirrhoe galiata,Epirrhoe galiata,ACCEPTED,EXACT,SPECIES,99,Epirrhoe,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1964650,Epirrhoe pupillata Thnbg.,Epirrhoe pupillata,ACCEPTED,EXACT,SPECIES,99,Epirrhoe,Geometridae,Lepidoptera,denmark_Dec2022
1964653,Epirrhoe tristata,Epirrhoe tristata,ACCEPTED,EXACT,SPECIES,99,Epirrhoe,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1964657,Epirrhoe rivata,Epirrhoe rivata,ACCEPTED,EXACT,SPECIES,99,Epirrhoe,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965166,Euphyia unangulata,Euphyia unangulata,ACCEPTED,EXACT,SPECIES,99,Euphyia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965208,Euphyia biangulata,Euphyia biangulata,ACCEPTED,EXACT,SPECIES,99,Euphyia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965640,Fagivorina arenaria,Fagivorina arenaria,ACCEPTED,EXACT,SPECIES,99,Fagivorina,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965763,Eulithis testata,Eulithis testata,ACCEPTED,EXACT,SPECIES,98,Eulithis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965777,Eulithis mellinata,Eulithis mellinata,ACCEPTED,EXACT,SPECIES,99,Eulithis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965795,Eulithis populata,Eulithis populata,ACCEPTED,EXACT,SPECIES,98,Eulithis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965825,Eulithis prunata,Eulithis prunata,ACCEPTED,EXACT,SPECIES,99,Eulithis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965841,Gandaritis pyraliata,Eulithis pyraliata,SYNONYM,EXACT,SPECIES,99,Eulithis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965913,Angerona prunaria,Angerona prunaria,ACCEPTED,EXACT,SPECIES,99,Angerona,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1965996,Timandra griseata W. Pet.,Timandra griseata,ACCEPTED,EXACT,SPECIES,99,Timandra,Geometridae,Lepidoptera,denmark_Dec2022
1966017,Timandra comae,Timandra comae,ACCEPTED,EXACT,SPECIES,99,Timandra,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1966351,Pachycnemia hippocastanaria,Pachycnemia hippocastanaria,ACCEPTED,EXACT,SPECIES,99,Pachycnemia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1966886,Pungeleria capreolaria,Pungeleria capreolaria,ACCEPTED,EXACT,SPECIES,99,Pungeleria,Geometridae,Lepidoptera,uksi_09May2022
1967011,Rhodostrophia vibicaria Cl.,Rhodostrophia vibicaria,ACCEPTED,EXACT,SPECIES,99,Rhodostrophia,Geometridae,Lepidoptera,denmark_Dec2022
1967245,Cepphis advenaria,Cepphis advenaria,ACCEPTED,EXACT,SPECIES,99,Cepphis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1967265,Aspitates ochrearia,Aspitates ochrearia,ACCEPTED,EXACT,SPECIES,99,Aspitates,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1967273,Aspitates gilvaria,Aspitates gilvaria,ACCEPTED,EXACT,SPECIES,99,Aspitates,Geometridae,Lepidoptera,uksi_09May2022
1967597,Paradarisa consonaria,Paradarisa consonaria,ACCEPTED,EXACT,SPECIES,99,Paradarisa,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1967803,Abraxas pantaria,Abraxas pantaria,ACCEPTED,EXACT,SPECIES,99,Abraxas,Geometridae,Lepidoptera,uksi_09May2022
1967815,Abraxas sylvata,Abraxas sylvata,ACCEPTED,EXACT,SPECIES,98,Abraxas,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1967873,Abraxas grossulariata,Abraxas grossulariata,ACCEPTED,EXACT,SPECIES,98,Abraxas,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1968678,Nothocasis sertata Hb.,Nothocasis sertata,ACCEPTED,EXACT,SPECIES,99,Nothocasis,Geometridae,Lepidoptera,denmark_Dec2022
1968867,Colotois pennaria,Colotois pennaria,ACCEPTED,EXACT,SPECIES,99,Colotois,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1969291,Gnophos obfuscata,Gnophos obfuscata,ACCEPTED,EXACT,SPECIES,99,Gnophos,Geometridae,Lepidoptera,uksi_09May2022
1969954,Triphosa dubitata,Triphosa dubitata,ACCEPTED,EXACT,SPECIES,98,Triphosa,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1970213,Cosmorhoe ocellata,Cosmorhoe ocellata,ACCEPTED,EXACT,SPECIES,99,Cosmorhoe,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1970227,Selidosema brunnearia,Selidosema brunnearia,ACCEPTED,EXACT,SPECIES,99,Selidosema,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1970284,Perconia strigillaria,Perconia strigillaria,ACCEPTED,EXACT,SPECIES,99,Perconia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1971847,Horisme corticata Tr.,Horisme corticata,ACCEPTED,EXACT,SPECIES,99,Horisme,Geometridae,Lepidoptera,denmark_Dec2022
1971858,Horisme vitalbata,Horisme vitalbata,ACCEPTED,EXACT,SPECIES,98,Horisme,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1971888,Horisme tersata,Horisme tersata,ACCEPTED,EXACT,SPECIES,99,Horisme,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1971986,Horisme radicaria,Horisme radicaria,ACCEPTED,EXACT,SPECIES,99,Horisme,Geometridae,Lepidoptera,uksi_09May2022
1972120,Perizoma affinitata,Perizoma affinitata,ACCEPTED,EXACT,SPECIES,99,Perizoma,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1972185,Perizoma albulata,Perizoma albulata,ACCEPTED,EXACT,SPECIES,99,Perizoma,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1972187,Perizoma blandiata,Perizoma blandiata,ACCEPTED,EXACT,SPECIES,99,Perizoma,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1972234,Perizoma flavofasciata,Perizoma flavofasciata,ACCEPTED,EXACT,SPECIES,99,Perizoma,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1972250,Perizoma alchemillata,Perizoma alchemillata,ACCEPTED,EXACT,SPECIES,99,Perizoma,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1972278,Perizoma minorata,Perizoma minorata,ACCEPTED,EXACT,SPECIES,99,Perizoma,Geometridae,Lepidoptera,uksi_09May2022
1972342,Perizoma bifaciata,Perizoma bifaciata,ACCEPTED,EXACT,SPECIES,99,Perizoma,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1972377,Perizoma hydrata Tr.,Perizoma hydrata,ACCEPTED,EXACT,SPECIES,99,Perizoma,Geometridae,Lepidoptera,denmark_Dec2022
1972434,Operophtera fagata,Operophtera fagata,ACCEPTED,EXACT,SPECIES,99,Operophtera,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1972449,Operophtera brumata,Operophtera brumata,ACCEPTED,EXACT,SPECIES,99,Operophtera,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1973327,Adactylotis contaminaria,Adactylotis contaminaria,ACCEPTED,EXACT,SPECIES,99,Adactylotis,Geometridae,Lepidoptera,uksi_09May2022
1973414,Bupalus piniaria,Bupalus piniaria,ACCEPTED,EXACT,SPECIES,99,Bupalus,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1973467,Petrophora chlorosata,Petrophora chlorosata,DOUBTFUL,EXACT,SPECIES,98,Pterophorus,Pterophoridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1975341,Pareulype berberata,Pareulype berberata,ACCEPTED,EXACT,SPECIES,99,Pareulype,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1975546,Epione repandaria,Epione repandaria,ACCEPTED,EXACT,SPECIES,99,Epione,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1975553,Epione vespertaria,Epione vespertaria,ACCEPTED,EXACT,SPECIES,98,Epione,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1975571,Anticollix sparsata,Anticollix sparsata,ACCEPTED,EXACT,SPECIES,99,Anticollix,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1975733,Archiearis parthenias,Archiearis parthenias,ACCEPTED,EXACT,SPECIES,99,Archiearis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1975793,Anticlea derivata,Anticlea derivata,ACCEPTED,EXACT,SPECIES,99,Anticlea,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1975897,Biston betularia,Biston betularia,ACCEPTED,EXACT,SPECIES,99,Biston,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1975903,Biston strataria,Biston strataria,ACCEPTED,EXACT,SPECIES,99,Biston,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1976163,Electrophaes corylata,Electrophaes corylata,ACCEPTED,EXACT,SPECIES,99,Electrophaes,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1976993,Rheumaptera cervinalis Scop.,Rheumaptera cervinalis,ACCEPTED,EXACT,SPECIES,99,Rheumaptera,Geometridae,Lepidoptera,denmark_Dec2022
1977003,Hydria undulata,Rheumaptera undulata,SYNONYM,EXACT,SPECIES,99,Rheumaptera,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1977007,Rheumaptera subhastata Nolck.,Rheumaptera subhastata,ACCEPTED,EXACT,SPECIES,99,Rheumaptera,Geometridae,Lepidoptera,denmark_Dec2022
1977068,Rheumaptera hastata,Rheumaptera hastata,ACCEPTED,EXACT,SPECIES,99,Rheumaptera,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1978056,Jodis putata L.,Jodis putata,ACCEPTED,EXACT,SPECIES,99,Jodis,Geometridae,Lepidoptera,denmark_Dec2022
1978065,Jodis lactearia,Jodis lactearia,ACCEPTED,EXACT,SPECIES,99,Jodis,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1978114,Pterapherapteryx sexalata,Pterapherapteryx sexalata,ACCEPTED,EXACT,SPECIES,99,Pterapherapteryx,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1978375,Ecliptopera capitata HS.,Ecliptopera capitata,ACCEPTED,EXACT,SPECIES,99,Ecliptopera,Geometridae,Lepidoptera,denmark_Dec2022
1978445,Ecliptopera silaceata,Ecliptopera silaceata,ACCEPTED,EXACT,SPECIES,99,Ecliptopera,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1978776,Campaea margaritaria,Campaea margaritaria,ACCEPTED,EXACT,SPECIES,99,Campaea,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
1978821,Deileptenia ribeata,Deileptenia ribeata,ACCEPTED,EXACT,SPECIES,99,Deileptenia,Geometridae,Lepidoptera,uksi_09May2022 denmark_Dec2022
